,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
477,136,1030,3598.0,False,3598.0,False,39317.0,0,0,41409.0,41409.0,2092.0,2092.0,0.0,0.0,0.0,0.0
475,14,1011,3598.0,False,3598.0,False,39022.0,0,0,41410.0,41410.0,2388.0,2388.0,0.0,0.0,0.0,0.0
468,145,1193,3598.0,False,3598.0,False,38502.0,0,0,41411.0,41411.0,2909.0,2909.0,0.0,0.0,0.0,0.0
503,122,807,3598.0,False,3598.0,False,41356.0,1,0,41412.0,41552.0,56.0,196.0,0.0,0.0,1.0,0.0
506,144,1090,31.0,True,31.0,True,41552.0,0,0,41553.0,41584.0,1.0,32.0,0.0,0.0,1.0,1.0
489,71,832,3598.0,False,3598.0,False,40025.0,0,4,41585.0,41585.0,1560.0,1560.0,0.0,0.0,0.0,0.0
484,19,1101,3598.0,False,3598.0,False,39633.0,0,3,41586.0,41586.0,1953.0,1953.0,0.0,0.0,0.0,0.0
505,14,1198,3598.0,False,3598.0,False,41408.0,1,2,41587.0,41679.0,179.0,271.0,0.0,0.0,1.0,0.0
507,127,620,53.0,True,53.0,True,41679.0,0,0,41680.0,41733.0,1.0,54.0,0.0,0.0,1.0,1.0
508,35,899,1.0,True,1.0,True,41714.0,0,3,41734.0,41735.0,20.0,21.0,0.0,0.0,1.0,1.0
471,18,802,3598.0,False,3598.0,False,38772.0,0,2,41736.0,41736.0,2964.0,2964.0,0.0,0.0,0.0,0.0
509,15,1035,3598.0,False,3598.0,False,41729.0,1,1,41737.0,41968.0,8.0,239.0,0.0,0.0,1.0,0.0
511,122,1199,1.0,True,1.0,True,41968.0,0,0,41969.0,41970.0,1.0,2.0,0.0,0.0,1.0,1.0
510,117,956,420.0,True,420.0,True,41846.0,0,1,41971.0,42391.0,125.0,545.0,0.0,0.0,1.0,1.0
514,8,892,1.0,True,1.0,True,42058.0,0,7,42392.0,42393.0,334.0,335.0,0.0,0.0,1.0,1.0
515,40,796,1.0,True,1.0,True,42098.0,0,6,42394.0,42395.0,296.0,297.0,0.0,0.0,1.0,1.0
518,42,993,1.0,True,1.0,True,42297.0,0,5,42396.0,42397.0,99.0,100.0,0.0,0.0,1.0,1.0
513,40,700,10.0,True,10.0,True,42050.0,0,4,42398.0,42408.0,348.0,358.0,0.0,0.0,1.0,1.0
512,42,1164,35.0,True,35.0,True,42010.0,0,3,42409.0,42444.0,399.0,434.0,0.0,0.0,1.0,1.0
519,132,600,1.0,True,1.0,True,42429.0,0,3,42445.0,42446.0,16.0,17.0,0.0,0.0,1.0,1.0
516,49,604,1928.0,True,1928.0,True,42147.0,1,2,42447.0,42479.0,300.0,332.0,0.0,0.0,1.0,0.0
520,39,827,14.0,True,14.0,True,42468.0,0,0,42480.0,42494.0,12.0,26.0,0.0,0.0,1.0,1.0
521,11,820,15.0,True,15.0,True,42479.0,0,2,42495.0,42510.0,16.0,31.0,0.0,0.0,1.0,1.0
517,108,1033,3598.0,False,3598.0,False,42255.0,1,1,42511.0,42837.0,256.0,582.0,0.0,0.0,1.0,0.0
523,115,948,10.0,True,10.0,True,42727.0,0,0,42838.0,42848.0,111.0,121.0,0.0,0.0,1.0,1.0
524,110,952,220.0,True,220.0,True,42837.0,0,2,42849.0,43069.0,12.0,232.0,0.0,0.0,1.0,1.0
526,79,995,5.0,True,5.0,True,42932.0,0,4,43070.0,43075.0,138.0,143.0,0.0,0.0,1.0,1.0
525,16,1052,305.0,True,305.0,True,42853.0,0,3,43076.0,43381.0,223.0,528.0,0.0,0.0,1.0,1.0
530,77,652,1.0,True,1.0,True,43313.0,0,6,43382.0,43383.0,69.0,70.0,0.0,0.0,1.0,1.0
529,136,999,9.0,True,9.0,True,43236.0,0,5,43384.0,43393.0,148.0,157.0,0.0,0.0,1.0,1.0
531,63,907,71.0,True,71.0,True,43376.0,0,4,43394.0,43465.0,18.0,89.0,0.0,0.0,1.0,1.0
528,120,763,512.0,True,512.0,True,43100.0,0,3,43466.0,43978.0,366.0,878.0,0.0,0.0,1.0,1.0
537,39,896,35.0,True,35.0,True,43692.0,0,11,43979.0,44014.0,287.0,322.0,0.0,0.0,1.0,1.0
541,66,905,3.0,True,3.0,True,43992.0,0,11,44015.0,44018.0,23.0,26.0,0.0,0.0,1.0,1.0
538,139,1187,128.0,True,128.0,True,43831.0,0,10,44019.0,44147.0,188.0,316.0,0.0,0.0,1.0,1.0
543,121,700,1.0,True,1.0,True,44140.0,0,11,44148.0,44149.0,8.0,9.0,0.0,0.0,1.0,1.0
536,8,879,1507.0,True,1507.0,True,43653.0,1,10,44150.0,44367.0,497.0,714.0,0.0,0.0,1.0,0.0
544,85,660,2.0,True,2.0,True,44225.0,0,0,44368.0,44370.0,143.0,145.0,0.0,0.0,1.0,1.0
545,142,854,9.0,True,9.0,True,44367.0,0,10,44371.0,44380.0,4.0,13.0,0.0,0.0,1.0,1.0
534,4,830,3428.0,True,3428.0,True,43582.0,1,9,44381.0,44385.0,799.0,803.0,0.0,0.0,1.0,0.0
522,133,855,3598.0,False,3598.0,False,42612.0,0,0,44386.0,44386.0,1774.0,1774.0,0.0,0.0,0.0,0.0
540,89,679,3598.0,False,3598.0,False,43926.0,1,0,44387.0,44542.0,461.0,616.0,0.0,0.0,1.0,0.0
547,157,613,502.0,True,502.0,True,44542.0,0,0,44543.0,45045.0,1.0,503.0,0.0,0.0,1.0,1.0
549,30,997,1.0,True,1.0,True,44604.0,0,14,45046.0,45047.0,442.0,443.0,0.0,0.0,1.0,1.0
553,4,924,1.0,True,1.0,True,44920.0,0,13,45048.0,45049.0,128.0,129.0,0.0,0.0,1.0,1.0
550,24,800,6.0,True,6.0,True,44628.0,0,12,45050.0,45056.0,422.0,428.0,0.0,0.0,1.0,1.0
554,65,606,40.0,True,40.0,True,44985.0,0,11,45057.0,45097.0,72.0,112.0,0.0,0.0,1.0,1.0
551,154,646,75.0,True,75.0,True,44782.0,0,10,45098.0,45173.0,316.0,391.0,0.0,0.0,1.0,1.0
555,136,630,6.0,True,6.0,True,45121.0,0,12,45174.0,45180.0,53.0,59.0,0.0,0.0,1.0,1.0
552,134,841,75.0,True,75.0,True,44916.0,0,11,45181.0,45256.0,265.0,340.0,0.0,0.0,1.0,1.0
556,8,775,94.0,True,94.0,True,45129.0,0,10,45257.0,45351.0,128.0,222.0,0.0,0.0,1.0,1.0
548,32,908,613.0,True,613.0,True,44574.0,0,10,45352.0,45965.0,778.0,1391.0,0.0,0.0,1.0,1.0
561,141,1058,6.0,True,6.0,True,45611.0,0,18,45966.0,45972.0,355.0,361.0,0.0,0.0,1.0,1.0
560,64,878,7.0,True,7.0,True,45470.0,0,17,45973.0,45980.0,503.0,510.0,0.0,0.0,1.0,1.0
564,8,1120,29.0,True,29.0,True,45798.0,0,16,45981.0,46010.0,183.0,212.0,0.0,0.0,1.0,1.0
565,24,828,61.0,True,61.0,True,45822.0,0,15,46011.0,46072.0,189.0,250.0,0.0,0.0,1.0,1.0
568,117,937,1.0,True,1.0,True,46050.0,0,15,46073.0,46074.0,23.0,24.0,0.0,0.0,1.0,1.0
567,21,790,147.0,True,147.0,True,45933.0,0,14,46075.0,46222.0,142.0,289.0,0.0,0.0,1.0,1.0
569,112,621,11.0,True,11.0,True,46162.0,0,14,46223.0,46234.0,61.0,72.0,0.0,0.0,1.0,1.0
566,90,1186,359.0,True,359.0,True,45912.0,0,13,46235.0,46594.0,323.0,682.0,0.0,0.0,1.0,1.0
570,97,1169,1.0,True,1.0,True,46259.0,0,16,46595.0,46596.0,336.0,337.0,0.0,0.0,1.0,1.0
571,39,745,1.0,True,1.0,True,46298.0,0,15,46597.0,46598.0,299.0,300.0,0.0,0.0,1.0,1.0
533,109,915,3598.0,False,3598.0,False,43578.0,0,14,46599.0,46599.0,3021.0,3021.0,0.0,0.0,0.0,0.0
542,27,643,3598.0,False,3598.0,False,44019.0,0,13,46600.0,46600.0,2581.0,2581.0,0.0,0.0,0.0,0.0
558,141,1057,3598.0,False,3598.0,False,45289.0,0,12,46601.0,46601.0,1312.0,1312.0,0.0,0.0,0.0,0.0
563,58,875,3598.0,False,3598.0,False,45790.0,1,11,46602.0,46650.0,812.0,860.0,0.0,0.0,1.0,0.0
574,118,640,987.0,True,987.0,True,46650.0,0,0,46651.0,47638.0,1.0,988.0,0.0,0.0,1.0,1.0
578,44,1071,1.0,True,1.0,True,46972.0,0,23,47639.0,47640.0,667.0,668.0,0.0,0.0,1.0,1.0
579,57,1079,1.0,True,1.0,True,47029.0,0,22,47641.0,47642.0,612.0,613.0,0.0,0.0,1.0,1.0
585,77,1007,5.0,True,5.0,True,47382.0,0,21,47643.0,47648.0,261.0,266.0,0.0,0.0,1.0,1.0
577,6,1101,52.0,True,52.0,True,46928.0,0,20,47649.0,47701.0,721.0,773.0,0.0,0.0,1.0,1.0
575,129,811,149.0,True,149.0,True,46779.0,0,20,47702.0,47702.0,923.0,923.0,0.0,0.0,0.0,0.0
581,33,921,246.0,True,246.0,True,47183.0,1,19,47703.0,47725.0,520.0,542.0,0.0,0.0,1.0,0.0
589,27,950,196.0,True,196.0,True,47725.0,1,0,47726.0,47846.0,1.0,121.0,0.0,0.0,1.0,0.0
590,121,758,19.0,True,19.0,True,47846.0,0,0,47847.0,47866.0,1.0,20.0,0.0,0.0,1.0,1.0
583,17,799,372.0,True,372.0,True,47235.0,1,18,47867.0,47943.0,632.0,708.0,0.0,0.0,1.0,0.0
591,97,1167,45.0,True,45.0,True,47943.0,0,0,47944.0,47989.0,1.0,46.0,0.0,0.0,1.0,1.0
587,135,709,1473.0,True,1473.0,True,47612.0,1,17,47990.0,48042.0,378.0,430.0,0.0,0.0,1.0,0.0
592,99,946,1.0,True,1.0,True,48042.0,0,0,48043.0,48044.0,1.0,2.0,0.0,0.0,1.0,1.0
586,95,962,1521.0,True,1521.0,True,47477.0,1,16,48045.0,48094.0,568.0,617.0,0.0,0.0,1.0,0.0
584,70,812,1726.0,True,1726.0,True,47305.0,1,0,48095.0,48175.0,790.0,870.0,0.0,0.0,1.0,0.0
594,81,935,254.0,True,254.0,True,48175.0,1,0,48176.0,48310.0,1.0,135.0,0.0,0.0,1.0,0.0
595,135,985,139.0,True,139.0,True,48310.0,1,0,48311.0,48393.0,1.0,83.0,0.0,0.0,1.0,0.0
596,83,1081,672.0,True,672.0,True,48393.0,1,0,48394.0,48405.0,1.0,12.0,0.0,0.0,1.0,0.0
597,12,714,2005.0,True,2005.0,True,48405.0,1,0,48406.0,48493.0,1.0,88.0,0.0,0.0,1.0,0.0
576,143,814,2450.0,True,2450.0,True,46922.0,0,0,48494.0,48494.0,1572.0,1572.0,0.0,0.0,0.0,0.0
546,18,700,3598.0,False,3598.0,False,44385.0,0,0,48495.0,48495.0,4110.0,4110.0,0.0,0.0,0.0,0.0
539,6,1019,3598.0,False,3598.0,False,43837.0,0,0,48496.0,48496.0,4659.0,4659.0,0.0,0.0,0.0,0.0
572,132,1079,3598.0,False,3598.0,False,46430.0,0,0,48497.0,48497.0,2067.0,2067.0,0.0,0.0,0.0,0.0
573,102,849,3598.0,False,3598.0,False,46532.0,0,0,48498.0,48498.0,1966.0,1966.0,0.0,0.0,0.0,0.0
559,117,1005,3598.0,False,3598.0,False,45406.0,0,0,48499.0,48499.0,3093.0,3093.0,0.0,0.0,0.0,0.0
532,93,807,3598.0,False,3598.0,False,43469.0,0,0,48500.0,48500.0,5031.0,5031.0,0.0,0.0,0.0,0.0
580,121,814,3598.0,False,3598.0,False,47150.0,0,0,48501.0,48501.0,1351.0,1351.0,0.0,0.0,0.0,0.0
588,86,1168,3598.0,False,3598.0,False,47698.0,1,0,48502.0,48608.0,804.0,910.0,0.0,0.0,1.0,0.0
599,115,1125,1.0,True,1.0,True,48608.0,0,0,48609.0,48610.0,1.0,2.0,0.0,0.0,1.0,1.0
593,52,1143,3598.0,False,3598.0,False,48094.0,1,7,48611.0,48614.0,517.0,520.0,0.0,0.0,1.0,0.0
562,121,943,3598.0,False,3598.0,False,45732.0,0,0,48615.0,48615.0,2883.0,2883.0,0.0,0.0,0.0,0.0
582,35,971,3598.0,False,3598.0,False,47218.0,0,0,48616.0,48616.0,1398.0,1398.0,0.0,0.0,0.0,0.0
557,19,719,3598.0,False,3598.0,False,45148.0,0,0,48617.0,48617.0,3469.0,3469.0,0.0,0.0,0.0,0.0
598,88,1140,3598.0,False,3598.0,False,48493.0,1,0,48618.0,48677.0,125.0,184.0,0.0,0.0,1.0,0.0
535,63,1154,3598.0,False,3598.0,False,43645.0,0,0,48678.0,48678.0,5033.0,5033.0,0.0,0.0,0.0,0.0
527,48,998,3598.0,False,3598.0,False,42980.0,0,0,48679.0,48679.0,5699.0,5699.0,0.0,0.0,0.0,0.0
600,6,1027,3598.0,False,3598.0,False,48614.0,1,0,48680.0,48899.0,66.0,285.0,0.0,0.0,1.0,0.0
602,151,943,1.0,True,1.0,True,48828.0,0,0,48900.0,48901.0,72.0,73.0,0.0,0.0,1.0,1.0
603,71,962,5.0,True,5.0,True,48899.0,0,2,48902.0,48907.0,3.0,8.0,0.0,0.0,1.0,1.0
601,63,705,3598.0,False,3598.0,False,48677.0,1,1,48908.0,49194.0,231.0,517.0,0.0,0.0,1.0,0.0
604,111,977,1.0,True,1.0,True,49010.0,0,0,49195.0,49196.0,185.0,186.0,0.0,0.0,1.0,1.0
607,126,785,72.0,True,72.0,True,49194.0,0,3,49197.0,49269.0,3.0,75.0,0.0,0.0,1.0,1.0
606,40,1098,3598.0,False,3598.0,False,49068.0,1,2,49270.0,49428.0,202.0,360.0,0.0,0.0,1.0,0.0
611,20,721,2.0,True,2.0,True,49428.0,0,0,49429.0,49431.0,1.0,3.0,0.0,0.0,1.0,1.0
609,95,707,5.0,True,5.0,True,49387.0,0,4,49432.0,49437.0,45.0,50.0,0.0,0.0,1.0,1.0
608,98,886,3598.0,False,3598.0,False,49292.0,1,3,49438.0,49535.0,146.0,243.0,0.0,0.0,1.0,0.0
612,58,1052,34.0,True,34.0,True,49486.0,0,0,49536.0,49570.0,50.0,84.0,0.0,0.0,1.0,1.0
613,49,792,190.0,True,190.0,True,49535.0,0,3,49571.0,49761.0,36.0,226.0,0.0,0.0,1.0,1.0
614,115,828,2938.0,True,2938.0,True,49650.0,1,3,49762.0,50216.0,112.0,566.0,0.0,0.0,1.0,0.0
619,97,971,97.0,True,97.0,True,50216.0,0,0,50217.0,50314.0,1.0,98.0,0.0,0.0,1.0,1.0
620,91,966,33.0,True,33.0,True,50307.0,0,7,50315.0,50348.0,8.0,41.0,0.0,0.0,1.0,1.0
616,54,995,654.0,True,654.0,True,49851.0,0,6,50349.0,51003.0,498.0,1152.0,0.0,0.0,1.0,1.0
626,112,912,1.0,True,1.0,True,50797.0,0,15,51004.0,51005.0,207.0,208.0,0.0,0.0,1.0,1.0
627,94,985,75.0,True,75.0,True,50891.0,0,14,51006.0,51081.0,115.0,190.0,0.0,0.0,1.0,1.0
631,93,1130,2.0,True,2.0,True,51046.0,0,14,51082.0,51084.0,36.0,38.0,0.0,0.0,1.0,1.0
621,93,765,90.0,True,90.0,True,50400.0,0,13,51085.0,51175.0,685.0,775.0,0.0,0.0,1.0,1.0
632,104,1030,1.0,True,1.0,True,51150.0,0,13,51176.0,51177.0,26.0,27.0,0.0,0.0,1.0,1.0
624,90,626,167.0,True,167.0,True,50557.0,0,12,51178.0,51345.0,621.0,788.0,0.0,0.0,1.0,1.0
625,128,644,244.0,True,244.0,True,50685.0,0,12,51346.0,51346.0,661.0,661.0,0.0,0.0,0.0,0.0
633,60,773,528.0,True,528.0,True,51210.0,0,11,51347.0,51875.0,137.0,665.0,0.0,0.0,1.0,1.0
638,70,732,1.0,True,1.0,True,51647.0,0,18,51876.0,51877.0,229.0,230.0,0.0,0.0,1.0,1.0
641,61,856,1.0,True,1.0,True,51872.0,0,17,51878.0,51879.0,6.0,7.0,0.0,0.0,1.0,1.0
639,55,920,16.0,True,16.0,True,51702.0,0,16,51880.0,51896.0,178.0,194.0,0.0,0.0,1.0,1.0
640,109,1129,477.0,True,477.0,True,51811.0,0,15,51897.0,52374.0,86.0,563.0,0.0,0.0,1.0,1.0
643,81,668,1.0,True,1.0,True,51978.0,0,19,52375.0,52376.0,397.0,398.0,0.0,0.0,1.0,1.0
645,80,1086,1.0,True,1.0,True,52212.0,0,18,52377.0,52378.0,165.0,166.0,0.0,0.0,1.0,1.0
644,154,883,4.0,True,4.0,True,52132.0,0,17,52379.0,52383.0,247.0,251.0,0.0,0.0,1.0,1.0
642,25,705,5.0,True,5.0,True,51897.0,0,16,52384.0,52389.0,487.0,492.0,0.0,0.0,1.0,1.0
637,24,923,602.0,True,602.0,True,51577.0,0,15,52390.0,52992.0,813.0,1415.0,0.0,0.0,1.0,1.0
648,66,855,1.0,True,1.0,True,52469.0,0,22,52993.0,52994.0,524.0,525.0,0.0,0.0,1.0,1.0
653,97,1062,1.0,True,1.0,True,52887.0,0,21,52995.0,52996.0,108.0,109.0,0.0,0.0,1.0,1.0
647,99,657,8.0,True,8.0,True,52403.0,0,20,52997.0,53005.0,594.0,602.0,0.0,0.0,1.0,1.0
650,33,869,70.0,True,70.0,True,52559.0,0,19,53006.0,53076.0,447.0,517.0,0.0,0.0,1.0,1.0
651,156,812,1695.0,True,1695.0,True,52715.0,1,18,53077.0,53107.0,362.0,392.0,0.0,0.0,1.0,0.0
655,124,662,5.0,True,5.0,True,53107.0,0,0,53108.0,53113.0,1.0,6.0,0.0,0.0,1.0,1.0
636,30,783,3312.0,True,3312.0,True,51553.0,0,17,53114.0,53114.0,1561.0,1561.0,0.0,0.0,0.0,0.0
628,23,1107,3598.0,False,3598.0,False,50914.0,0,16,53115.0,53115.0,2201.0,2201.0,0.0,0.0,0.0,0.0
610,21,1161,3598.0,False,3598.0,False,49408.0,0,15,53116.0,53116.0,3708.0,3708.0,0.0,0.0,0.0,0.0
617,126,877,3598.0,False,3598.0,False,49977.0,0,14,53117.0,53117.0,3140.0,3140.0,0.0,0.0,0.0,0.0
615,147,934,3598.0,False,3598.0,False,49797.0,0,13,53118.0,53118.0,3321.0,3321.0,0.0,0.0,0.0,0.0
630,16,919,3598.0,False,3598.0,False,50953.0,0,12,53119.0,53119.0,2166.0,2166.0,0.0,0.0,0.0,0.0
629,23,915,3598.0,False,3598.0,False,50937.0,0,11,53120.0,53120.0,2183.0,2183.0,0.0,0.0,0.0,0.0
652,75,701,3598.0,False,3598.0,False,52790.0,1,10,53121.0,53250.0,331.0,460.0,0.0,0.0,1.0,0.0
635,160,1169,3598.0,False,3598.0,False,51523.0,0,0,53251.0,53251.0,1728.0,1728.0,0.0,0.0,0.0,0.0
649,57,1130,3598.0,False,3598.0,False,52526.0,1,0,53252.0,53372.0,726.0,846.0,0.0,0.0,1.0,0.0
657,122,1012,1.0,True,1.0,True,53372.0,0,0,53373.0,53374.0,1.0,2.0,0.0,0.0,1.0,1.0
605,18,762,3598.0,False,3598.0,False,49028.0,0,8,53375.0,53375.0,4347.0,4347.0,0.0,0.0,0.0,0.0
634,153,1190,3598.0,False,3598.0,False,51363.0,0,7,53376.0,53376.0,2013.0,2013.0,0.0,0.0,0.0,0.0
623,63,975,3598.0,False,3598.0,False,50467.0,0,6,53377.0,53377.0,2910.0,2910.0,0.0,0.0,0.0,0.0
622,4,725,3598.0,False,3598.0,False,50404.0,0,5,53378.0,53378.0,2974.0,2974.0,0.0,0.0,0.0,0.0
618,142,765,3598.0,False,3598.0,False,50119.0,0,4,53379.0,53379.0,3260.0,3260.0,0.0,0.0,0.0,0.0
646,92,762,3598.0,False,3598.0,False,52304.0,0,3,53380.0,53380.0,1076.0,1076.0,0.0,0.0,0.0,0.0
654,96,715,3598.0,False,3598.0,False,52983.0,1,2,53381.0,53425.0,398.0,442.0,0.0,0.0,1.0,0.0
658,51,756,60.0,True,60.0,True,53423.0,0,0,53426.0,53486.0,3.0,63.0,0.0,0.0,1.0,1.0
659,2,1086,744.0,True,744.0,True,53425.0,0,2,53487.0,54231.0,62.0,806.0,0.0,0.0,1.0,1.0
662,35,689,1.0,True,1.0,True,53713.0,0,11,54232.0,54233.0,519.0,520.0,0.0,0.0,1.0,1.0
663,134,674,1.0,True,1.0,True,53847.0,0,10,54234.0,54235.0,387.0,388.0,0.0,0.0,1.0,1.0
669,113,947,4.0,True,4.0,True,54123.0,0,9,54236.0,54240.0,113.0,117.0,0.0,0.0,1.0,1.0
661,132,770,82.0,True,82.0,True,53678.0,0,8,54241.0,54323.0,563.0,645.0,0.0,0.0,1.0,1.0
670,156,968,1.0,True,1.0,True,54279.0,0,9,54324.0,54325.0,45.0,46.0,0.0,0.0,1.0,1.0
671,19,939,1.0,True,1.0,True,54298.0,0,8,54326.0,54327.0,28.0,29.0,0.0,0.0,1.0,1.0
664,52,856,223.0,True,223.0,True,53899.0,0,7,54328.0,54551.0,429.0,652.0,0.0,0.0,1.0,1.0
673,31,1195,1.0,True,1.0,True,54452.0,0,8,54552.0,54553.0,100.0,101.0,0.0,0.0,1.0,1.0
