,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
0,1,5,1.0,True,1.0,True,1.0,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
1,2,10,1.0,True,1.0,True,3.0,0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0
2,37,9,1.0,True,66.0,False,40.0,0,40.0,40.0,0.0,1.0,36.0,0.0,0.0,0.0
3,42,25,1.0,True,791.0,False,82.0,0,82.0,82.0,0.0,1.0,42.0,0.0,0.0,0.0
4,35,25,1.0,True,520.0,False,117.0,0,117.0,117.0,0.0,1.0,35.0,0.0,0.0,0.0
5,30,9,1.0,True,165.0,False,147.0,0,147.0,147.0,0.0,1.0,30.0,0.0,0.0,0.0
6,2,24,593.0,True,37.0,True,149.0,0,149.0,742.0,0.0,593.0,2.0,0.0,1.0,1.0
11,78,28,1.0,True,1.0,True,388.0,14,743.0,743.0,355.0,355.0,0.0,0.0,0.0,0.0
15,44,26,1.0,True,1.0,True,490.0,13,744.0,744.0,254.0,254.0,0.0,0.0,0.0,0.0
19,56,22,1.0,True,2.0,True,657.0,12,745.0,745.0,88.0,88.0,0.0,0.0,0.0,0.0
14,8,24,1.0,True,3.0,True,446.0,11,746.0,746.0,300.0,300.0,0.0,0.0,0.0,0.0
18,57,4,1.0,True,4.0,True,601.0,10,747.0,747.0,146.0,146.0,0.0,0.0,0.0,0.0
16,24,28,1.0,True,5.0,True,514.0,9,748.0,748.0,234.0,234.0,0.0,0.0,0.0,0.0
17,30,13,1.0,True,6.0,True,544.0,8,749.0,749.0,205.0,205.0,0.0,0.0,0.0,0.0
7,60,24,1.0,True,60.0,False,209.0,7,750.0,750.0,541.0,541.0,0.0,0.0,0.0,0.0
12,11,14,1.0,True,83.0,False,399.0,6,751.0,751.0,352.0,352.0,0.0,0.0,0.0,0.0
21,62,5,7.0,True,3.0,True,751.0,6,752.0,759.0,1.0,8.0,0.0,0.0,1.0,1.0
13,39,1,1.0,True,111.0,False,438.0,5,760.0,760.0,322.0,322.0,0.0,0.0,0.0,0.0
20,32,3,216.0,True,236.0,True,689.0,4,761.0,761.0,72.0,72.0,0.0,0.0,0.0,0.0
10,12,8,1.0,True,250.0,False,310.0,3,762.0,762.0,452.0,452.0,0.0,0.0,0.0,0.0
9,74,16,1.0,True,267.0,False,298.0,2,763.0,763.0,465.0,465.0,0.0,0.0,0.0,0.0
8,15,16,1.0,True,297.0,False,224.0,1,764.0,764.0,540.0,540.0,0.0,0.0,0.0,0.0
22,37,7,3312.0,True,1.0,True,788.0,0,788.0,4100.0,0.0,3312.0,24.0,0.0,1.0,1.0
27,76,28,3598.0,False,1.0,True,955.0,90,4101.0,4101.0,3146.0,3146.0,0.0,0.0,0.0,0.0
36,13,9,1.0,True,1.0,True,1223.0,89,4102.0,4102.0,2879.0,2879.0,0.0,0.0,0.0,0.0
37,15,26,1.0,True,1.0,True,1238.0,88,4103.0,4103.0,2865.0,2865.0,0.0,0.0,0.0,0.0
50,47,1,1.0,True,1.0,True,1779.0,87,4104.0,4104.0,2325.0,2325.0,0.0,0.0,0.0,0.0
47,19,27,1.0,True,1.0,True,1623.0,86,4105.0,4105.0,2482.0,2482.0,0.0,0.0,0.0,0.0
31,54,17,75.0,True,1.0,True,1065.0,85,4106.0,4106.0,3041.0,3041.0,0.0,0.0,0.0,0.0
33,6,10,512.0,True,1.0,True,1144.0,84,4107.0,4107.0,2963.0,2963.0,0.0,0.0,0.0,0.0
44,13,3,1.0,True,1.0,True,1499.0,83,4108.0,4108.0,2609.0,2609.0,0.0,0.0,0.0,0.0
102,5,12,1.0,True,1.0,True,3792.0,82,4109.0,4109.0,317.0,317.0,0.0,0.0,0.0,0.0
109,45,5,1.0,True,1.0,True,4020.0,81,4110.0,4110.0,90.0,90.0,0.0,0.0,0.0,0.0
103,40,16,1.0,True,1.0,True,3832.0,80,4111.0,4111.0,279.0,279.0,0.0,0.0,0.0,0.0
39,39,21,1.0,True,1.0,True,1305.0,79,4112.0,4112.0,2807.0,2807.0,0.0,0.0,0.0,0.0
40,6,24,1.0,True,1.0,True,1311.0,78,4113.0,4113.0,2802.0,2802.0,0.0,0.0,0.0,0.0
60,27,8,1.0,True,1.0,True,2102.0,77,4114.0,4114.0,2012.0,2012.0,0.0,0.0,0.0,0.0
61,44,27,1.0,True,1.0,True,2146.0,76,4115.0,4115.0,1969.0,1969.0,0.0,0.0,0.0,0.0
101,8,3,1.0,True,1.0,True,3787.0,75,4116.0,4116.0,329.0,329.0,0.0,0.0,0.0,0.0
99,70,22,1.0,True,1.0,True,3750.0,74,4117.0,4117.0,367.0,367.0,0.0,0.0,0.0,0.0
58,58,1,1.0,True,1.0,True,2060.0,73,4118.0,4118.0,2058.0,2058.0,0.0,0.0,0.0,0.0
59,15,28,1.0,True,1.0,True,2075.0,72,4119.0,4119.0,2044.0,2044.0,0.0,0.0,0.0,0.0
55,64,28,1.0,True,1.0,True,1956.0,71,4120.0,4120.0,2164.0,2164.0,0.0,0.0,0.0,0.0
90,26,8,1.0,True,1.0,True,3407.0,71,4121.0,4121.0,714.0,714.0,0.0,0.0,0.0,0.0
92,65,25,1.0,True,1.0,True,3516.0,70,4122.0,4122.0,606.0,606.0,0.0,0.0,0.0,0.0
93,78,6,1.0,True,1.0,True,3594.0,69,4123.0,4123.0,529.0,529.0,0.0,0.0,0.0,0.0
91,44,6,1.0,True,1.0,True,3451.0,68,4124.0,4124.0,673.0,673.0,0.0,0.0,0.0,0.0
75,6,11,14.0,True,4.0,True,2715.0,67,4125.0,4125.0,1410.0,1410.0,0.0,0.0,0.0,0.0
105,33,20,24.0,True,4.0,True,3869.0,66,4126.0,4126.0,257.0,257.0,0.0,0.0,0.0,0.0
74,66,24,3.0,True,5.0,True,2709.0,65,4127.0,4127.0,1418.0,1418.0,0.0,0.0,0.0,0.0
51,59,4,1.0,True,6.0,True,1838.0,64,4128.0,4128.0,2290.0,2290.0,0.0,0.0,0.0,0.0
32,73,2,190.0,True,6.0,True,1138.0,63,4129.0,4129.0,2991.0,2991.0,0.0,0.0,0.0,0.0
106,14,14,1.0,True,8.0,True,3883.0,62,4130.0,4130.0,247.0,247.0,0.0,0.0,0.0,0.0
94,9,11,1.0,True,9.0,True,3603.0,61,4131.0,4131.0,528.0,528.0,0.0,0.0,0.0,0.0
73,22,26,1.0,True,12.0,True,2643.0,60,4132.0,4132.0,1489.0,1489.0,0.0,0.0,0.0,0.0
71,44,4,5.0,True,13.0,True,2558.0,59,4133.0,4133.0,1575.0,1575.0,0.0,0.0,0.0,0.0
43,23,6,1.0,True,14.0,True,1486.0,58,4134.0,4134.0,2648.0,2648.0,0.0,0.0,0.0,0.0
34,6,3,1400.0,True,17.0,False,1150.0,57,4135.0,4135.0,2985.0,2985.0,0.0,0.0,0.0,0.0
76,63,7,36.0,True,18.0,True,2778.0,56,4136.0,4136.0,1358.0,1358.0,0.0,0.0,0.0,0.0
87,10,12,32.0,True,22.0,True,3268.0,55,4137.0,4137.0,869.0,869.0,0.0,0.0,0.0,0.0
54,8,29,1.0,True,24.0,True,1892.0,54,4138.0,4138.0,2246.0,2246.0,0.0,0.0,0.0,0.0
79,46,29,5.0,True,31.0,True,2966.0,53,4139.0,4139.0,1173.0,1173.0,0.0,0.0,0.0,0.0
66,7,7,6.0,True,32.0,True,2286.0,52,4140.0,4140.0,1854.0,1854.0,0.0,0.0,0.0,0.0
97,16,13,7.0,True,33.0,True,3647.0,51,4141.0,4141.0,494.0,494.0,0.0,0.0,0.0,0.0
88,66,27,3.0,True,33.0,True,3334.0,50,4142.0,4142.0,808.0,808.0,0.0,0.0,0.0,0.0
25,6,12,3598.0,False,35.0,False,863.0,49,4143.0,4143.0,3280.0,3280.0,0.0,0.0,0.0,0.0
77,72,5,62.0,True,36.0,True,2850.0,48,4144.0,4144.0,1294.0,1294.0,0.0,0.0,0.0,0.0
23,65,15,42.0,True,37.0,True,853.0,47,4145.0,4145.0,3292.0,3292.0,0.0,0.0,0.0,0.0
98,33,13,70.0,True,39.0,True,3680.0,46,4146.0,4146.0,466.0,466.0,0.0,0.0,0.0,0.0
52,24,15,1.0,True,40.0,True,1862.0,45,4147.0,4147.0,2285.0,2285.0,0.0,0.0,0.0,0.0
65,65,11,42.0,True,42.0,True,2279.0,44,4148.0,4148.0,1869.0,1869.0,0.0,0.0,0.0,0.0
56,1,24,286.0,True,42.0,True,1957.0,43,4149.0,4149.0,2192.0,2192.0,0.0,0.0,0.0,0.0
64,4,22,7.0,True,50.0,True,2214.0,42,4150.0,4150.0,1936.0,1936.0,0.0,0.0,0.0,0.0
85,61,10,1.0,True,56.0,True,3220.0,41,4151.0,4151.0,931.0,931.0,0.0,0.0,0.0,0.0
80,19,27,4.0,True,57.0,True,2985.0,40,4152.0,4152.0,1167.0,1167.0,0.0,0.0,0.0,0.0
69,38,11,22.0,True,58.0,True,2441.0,39,4153.0,4153.0,1712.0,1712.0,0.0,0.0,0.0,0.0
53,22,25,1.0,True,70.0,True,1884.0,38,4154.0,4154.0,2270.0,2270.0,0.0,0.0,0.0,0.0
104,4,3,35.0,True,73.0,True,3836.0,37,4155.0,4155.0,319.0,319.0,0.0,0.0,0.0,0.0
78,70,29,2.0,True,75.0,True,2920.0,36,4156.0,4156.0,1236.0,1236.0,0.0,0.0,0.0,0.0
86,38,29,3.0,True,77.0,True,3258.0,36,4157.0,4157.0,899.0,899.0,0.0,0.0,0.0,0.0
83,19,19,85.0,True,91.0,True,3153.0,35,4158.0,4158.0,1005.0,1005.0,0.0,0.0,0.0,0.0
57,45,3,1.0,True,106.0,True,2002.0,34,4159.0,4159.0,2157.0,2157.0,0.0,0.0,0.0,0.0
96,19,20,1.0,True,107.0,True,3631.0,33,4160.0,4160.0,529.0,529.0,0.0,0.0,0.0,0.0
81,73,10,10.0,True,108.0,True,3058.0,32,4161.0,4161.0,1103.0,1103.0,0.0,0.0,0.0,0.0
30,35,24,87.0,True,109.0,False,1011.0,31,4162.0,4162.0,3151.0,3151.0,0.0,0.0,0.0,0.0
38,28,21,16.0,True,116.0,True,1266.0,31,4163.0,4163.0,2897.0,2897.0,0.0,0.0,0.0,0.0
29,6,25,82.0,True,117.0,True,976.0,30,4164.0,4164.0,3188.0,3188.0,0.0,0.0,0.0,0.0
67,67,8,11.0,True,133.0,True,2353.0,29,4165.0,4165.0,1812.0,1812.0,0.0,0.0,0.0,0.0
84,6,13,154.0,True,141.0,True,3159.0,28,4166.0,4166.0,1007.0,1007.0,0.0,0.0,0.0,0.0
110,6,14,31.0,True,148.0,True,4026.0,27,4167.0,4167.0,141.0,141.0,0.0,0.0,0.0,0.0
41,75,18,275.0,True,148.0,True,1386.0,26,4168.0,4168.0,2782.0,2782.0,0.0,0.0,0.0,0.0
95,9,12,1.0,True,163.0,False,3612.0,25,4169.0,4169.0,557.0,557.0,0.0,0.0,0.0,0.0
113,42,25,1.0,True,166.0,False,4120.0,24,4170.0,4170.0,50.0,50.0,0.0,0.0,0.0,0.0
100,29,29,17.0,True,168.0,True,3779.0,23,4171.0,4171.0,392.0,392.0,0.0,0.0,0.0,0.0
112,49,25,1.0,True,192.0,False,4078.0,22,4172.0,4172.0,94.0,94.0,0.0,0.0,0.0,0.0
115,6,10,1.0,True,213.0,False,4162.0,21,4173.0,4173.0,11.0,11.0,0.0,0.0,0.0,0.0
48,51,29,49.0,True,233.0,True,1674.0,20,4174.0,4174.0,2500.0,2500.0,0.0,0.0,0.0,0.0
68,50,16,1507.0,True,272.0,True,2403.0,19,4175.0,4175.0,1772.0,1772.0,0.0,0.0,0.0,0.0
107,66,6,70.0,True,326.0,True,3949.0,18,4176.0,4176.0,227.0,227.0,0.0,0.0,0.0,0.0
49,58,27,3598.0,False,416.0,False,1732.0,17,4177.0,4177.0,2445.0,2445.0,0.0,0.0,0.0,0.0
42,77,15,3598.0,False,416.0,False,1463.0,16,4178.0,4178.0,2715.0,2715.0,0.0,0.0,0.0,0.0
70,73,3,37.0,True,495.0,True,2514.0,15,4179.0,4179.0,1665.0,1665.0,0.0,0.0,0.0,0.0
46,42,4,3598.0,False,497.0,True,1604.0,14,4180.0,4180.0,2576.0,2576.0,0.0,0.0,0.0,0.0
26,16,10,3598.0,False,528.0,False,879.0,13,4181.0,4181.0,3302.0,3302.0,0.0,0.0,0.0,0.0
114,36,22,1.0,True,722.0,False,4156.0,12,4182.0,4182.0,26.0,26.0,0.0,0.0,0.0,0.0
