,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
0,1,5,1.0,True,1.0,True,1.0,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
1,2,10,1.0,True,1.0,True,3.0,0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0
2,37,9,1.0,True,1.0,True,40.0,0,40.0,41.0,0.0,1.0,36.0,0.0,1.0,1.0
3,42,25,1.0,True,1.0,True,82.0,0,82.0,83.0,0.0,1.0,41.0,0.0,1.0,1.0
4,35,25,1.0,True,1.0,True,117.0,0,117.0,118.0,0.0,1.0,34.0,0.0,1.0,1.0
5,30,9,1.0,True,1.0,True,147.0,0,147.0,148.0,0.0,1.0,29.0,0.0,1.0,1.0
6,2,24,593.0,True,593.0,True,149.0,0,149.0,742.0,0.0,593.0,1.0,0.0,1.0,1.0
7,60,24,1.0,True,1.0,True,209.0,14,743.0,743.0,534.0,534.0,0.0,0.0,0.0,0.0
8,15,16,1.0,True,1.0,True,224.0,13,744.0,744.0,520.0,520.0,0.0,0.0,0.0,0.0
9,74,16,1.0,True,1.0,True,298.0,12,745.0,745.0,447.0,447.0,0.0,0.0,0.0,0.0
10,12,8,1.0,True,1.0,True,310.0,11,746.0,746.0,436.0,436.0,0.0,0.0,0.0,0.0
11,78,28,1.0,True,1.0,True,388.0,10,747.0,747.0,359.0,359.0,0.0,0.0,0.0,0.0
12,11,14,1.0,True,1.0,True,399.0,9,748.0,748.0,349.0,349.0,0.0,0.0,0.0,0.0
13,39,1,1.0,True,1.0,True,438.0,8,749.0,749.0,311.0,311.0,0.0,0.0,0.0,0.0
14,8,24,1.0,True,1.0,True,446.0,7,750.0,750.0,304.0,304.0,0.0,0.0,0.0,0.0
15,44,26,1.0,True,1.0,True,490.0,6,751.0,751.0,261.0,261.0,0.0,0.0,0.0,0.0
16,24,28,1.0,True,1.0,True,514.0,6,752.0,752.0,238.0,238.0,0.0,0.0,0.0,0.0
17,30,13,1.0,True,1.0,True,544.0,5,753.0,753.0,209.0,209.0,0.0,0.0,0.0,0.0
18,57,4,1.0,True,1.0,True,601.0,4,754.0,754.0,153.0,153.0,0.0,0.0,0.0,0.0
19,56,22,1.0,True,1.0,True,657.0,3,755.0,755.0,98.0,98.0,0.0,0.0,0.0,0.0
20,32,3,216.0,True,216.0,True,689.0,2,756.0,756.0,67.0,67.0,0.0,0.0,0.0,0.0
21,62,5,7.0,True,7.0,True,751.0,1,757.0,757.0,6.0,6.0,0.0,0.0,0.0,0.0
22,37,7,3312.0,True,3312.0,True,788.0,0,788.0,4100.0,0.0,3312.0,31.0,0.0,1.0,1.0
23,65,15,42.0,True,42.0,True,853.0,90,4101.0,4101.0,3248.0,3248.0,0.0,0.0,0.0,0.0
24,4,21,3598.0,False,3598.0,False,857.0,89,4102.0,4102.0,3245.0,3245.0,0.0,0.0,0.0,0.0
25,6,12,3598.0,False,3598.0,False,863.0,88,4103.0,4103.0,3240.0,3240.0,0.0,0.0,0.0,0.0
26,16,10,3598.0,False,3598.0,False,879.0,87,4104.0,4104.0,3225.0,3225.0,0.0,0.0,0.0,0.0
27,76,28,3598.0,False,3598.0,False,955.0,86,4105.0,4105.0,3150.0,3150.0,0.0,0.0,0.0,0.0
28,15,2,3598.0,False,3598.0,False,970.0,85,4106.0,4106.0,3136.0,3136.0,0.0,0.0,0.0,0.0
29,6,25,82.0,True,82.0,True,976.0,84,4107.0,4107.0,3131.0,3131.0,0.0,0.0,0.0,0.0
30,35,24,87.0,True,87.0,True,1011.0,83,4108.0,4108.0,3097.0,3097.0,0.0,0.0,0.0,0.0
31,54,17,75.0,True,75.0,True,1065.0,82,4109.0,4109.0,3044.0,3044.0,0.0,0.0,0.0,0.0
32,73,2,190.0,True,190.0,True,1138.0,81,4110.0,4110.0,2972.0,2972.0,0.0,0.0,0.0,0.0
33,6,10,512.0,True,512.0,True,1144.0,80,4111.0,4111.0,2967.0,2967.0,0.0,0.0,0.0,0.0
34,6,3,1400.0,True,1400.0,True,1150.0,79,4112.0,4112.0,2962.0,2962.0,0.0,0.0,0.0,0.0
35,60,4,3134.0,True,3134.0,True,1210.0,78,4113.0,4113.0,2903.0,2903.0,0.0,0.0,0.0,0.0
36,13,9,1.0,True,1.0,True,1223.0,77,4114.0,4114.0,2891.0,2891.0,0.0,0.0,0.0,0.0
37,15,26,1.0,True,1.0,True,1238.0,76,4115.0,4115.0,2877.0,2877.0,0.0,0.0,0.0,0.0
38,28,21,16.0,True,16.0,True,1266.0,75,4116.0,4116.0,2850.0,2850.0,0.0,0.0,0.0,0.0
39,39,21,1.0,True,1.0,True,1305.0,74,4117.0,4117.0,2812.0,2812.0,0.0,0.0,0.0,0.0
40,6,24,1.0,True,1.0,True,1311.0,73,4118.0,4118.0,2807.0,2807.0,0.0,0.0,0.0,0.0
41,75,18,275.0,True,275.0,True,1386.0,72,4119.0,4119.0,2733.0,2733.0,0.0,0.0,0.0,0.0
42,77,15,3598.0,False,3598.0,False,1463.0,71,4120.0,4120.0,2657.0,2657.0,0.0,0.0,0.0,0.0
43,23,6,1.0,True,1.0,True,1486.0,71,4121.0,4121.0,2635.0,2635.0,0.0,0.0,0.0,0.0
44,13,3,1.0,True,1.0,True,1499.0,70,4122.0,4122.0,2623.0,2623.0,0.0,0.0,0.0,0.0
45,63,4,3598.0,False,3598.0,False,1562.0,69,4123.0,4123.0,2561.0,2561.0,0.0,0.0,0.0,0.0
46,42,4,3598.0,False,3598.0,False,1604.0,68,4124.0,4124.0,2520.0,2520.0,0.0,0.0,0.0,0.0
47,19,27,1.0,True,1.0,True,1623.0,67,4125.0,4125.0,2502.0,2502.0,0.0,0.0,0.0,0.0
48,51,29,49.0,True,49.0,True,1674.0,66,4126.0,4126.0,2452.0,2452.0,0.0,0.0,0.0,0.0
49,58,27,3598.0,False,3598.0,False,1732.0,65,4127.0,4127.0,2395.0,2395.0,0.0,0.0,0.0,0.0
50,47,1,1.0,True,1.0,True,1779.0,64,4128.0,4128.0,2349.0,2349.0,0.0,0.0,0.0,0.0
51,59,4,1.0,True,1.0,True,1838.0,63,4129.0,4129.0,2291.0,2291.0,0.0,0.0,0.0,0.0
52,24,15,1.0,True,1.0,True,1862.0,62,4130.0,4130.0,2268.0,2268.0,0.0,0.0,0.0,0.0
53,22,25,1.0,True,1.0,True,1884.0,61,4131.0,4131.0,2247.0,2247.0,0.0,0.0,0.0,0.0
54,8,29,1.0,True,1.0,True,1892.0,60,4132.0,4132.0,2240.0,2240.0,0.0,0.0,0.0,0.0
55,64,28,1.0,True,1.0,True,1956.0,59,4133.0,4133.0,2177.0,2177.0,0.0,0.0,0.0,0.0
56,1,24,286.0,True,286.0,True,1957.0,58,4134.0,4134.0,2177.0,2177.0,0.0,0.0,0.0,0.0
57,45,3,1.0,True,1.0,True,2002.0,57,4135.0,4135.0,2133.0,2133.0,0.0,0.0,0.0,0.0
58,58,1,1.0,True,1.0,True,2060.0,56,4136.0,4136.0,2076.0,2076.0,0.0,0.0,0.0,0.0
59,15,28,1.0,True,1.0,True,2075.0,55,4137.0,4137.0,2062.0,2062.0,0.0,0.0,0.0,0.0
60,27,8,1.0,True,1.0,True,2102.0,54,4138.0,4138.0,2036.0,2036.0,0.0,0.0,0.0,0.0
61,44,27,1.0,True,1.0,True,2146.0,53,4139.0,4139.0,1993.0,1993.0,0.0,0.0,0.0,0.0
62,31,1,3598.0,False,3598.0,False,2177.0,52,4140.0,4140.0,1963.0,1963.0,0.0,0.0,0.0,0.0
63,33,3,3.0,True,3.0,True,2210.0,51,4141.0,4141.0,1931.0,1931.0,0.0,0.0,0.0,0.0
64,4,22,7.0,True,7.0,True,2214.0,50,4142.0,4142.0,1928.0,1928.0,0.0,0.0,0.0,0.0
65,65,11,42.0,True,42.0,True,2279.0,49,4143.0,4143.0,1864.0,1864.0,0.0,0.0,0.0,0.0
66,7,7,6.0,True,6.0,True,2286.0,48,4144.0,4144.0,1858.0,1858.0,0.0,0.0,0.0,0.0
67,67,8,11.0,True,11.0,True,2353.0,47,4145.0,4145.0,1792.0,1792.0,0.0,0.0,0.0,0.0
68,50,16,1507.0,True,1507.0,True,2403.0,46,4146.0,4146.0,1743.0,1743.0,0.0,0.0,0.0,0.0
69,38,11,22.0,True,22.0,True,2441.0,45,4147.0,4147.0,1706.0,1706.0,0.0,0.0,0.0,0.0
70,73,3,37.0,True,37.0,True,2514.0,44,4148.0,4148.0,1634.0,1634.0,0.0,0.0,0.0,0.0
71,44,4,5.0,True,5.0,True,2558.0,43,4149.0,4149.0,1591.0,1591.0,0.0,0.0,0.0,0.0
72,63,13,3598.0,False,3598.0,False,2621.0,42,4150.0,4150.0,1529.0,1529.0,0.0,0.0,0.0,0.0
73,22,26,1.0,True,1.0,True,2643.0,41,4151.0,4151.0,1508.0,1508.0,0.0,0.0,0.0,0.0
74,66,24,3.0,True,3.0,True,2709.0,40,4152.0,4152.0,1443.0,1443.0,0.0,0.0,0.0,0.0
75,6,11,14.0,True,14.0,True,2715.0,39,4153.0,4153.0,1438.0,1438.0,0.0,0.0,0.0,0.0
76,63,7,36.0,True,36.0,True,2778.0,38,4154.0,4154.0,1376.0,1376.0,0.0,0.0,0.0,0.0
77,72,5,62.0,True,62.0,True,2850.0,37,4155.0,4155.0,1305.0,1305.0,0.0,0.0,0.0,0.0
78,70,29,2.0,True,2.0,True,2920.0,36,4156.0,4156.0,1236.0,1236.0,0.0,0.0,0.0,0.0
79,46,29,5.0,True,5.0,True,2966.0,36,4157.0,4157.0,1191.0,1191.0,0.0,0.0,0.0,0.0
80,19,27,4.0,True,4.0,True,2985.0,35,4158.0,4158.0,1173.0,1173.0,0.0,0.0,0.0,0.0
81,73,10,10.0,True,10.0,True,3058.0,34,4159.0,4159.0,1101.0,1101.0,0.0,0.0,0.0,0.0
82,76,28,3598.0,False,3598.0,False,3134.0,33,4160.0,4160.0,1026.0,1026.0,0.0,0.0,0.0,0.0
83,19,19,85.0,True,85.0,True,3153.0,32,4161.0,4161.0,1008.0,1008.0,0.0,0.0,0.0,0.0
84,6,13,154.0,True,154.0,True,3159.0,31,4162.0,4162.0,1003.0,1003.0,0.0,0.0,0.0,0.0
85,61,10,1.0,True,1.0,True,3220.0,31,4163.0,4163.0,943.0,943.0,0.0,0.0,0.0,0.0
86,38,29,3.0,True,3.0,True,3258.0,30,4164.0,4164.0,906.0,906.0,0.0,0.0,0.0,0.0
87,10,12,32.0,True,32.0,True,3268.0,29,4165.0,4165.0,897.0,897.0,0.0,0.0,0.0,0.0
88,66,27,3.0,True,3.0,True,3334.0,28,4166.0,4166.0,832.0,832.0,0.0,0.0,0.0,0.0
89,47,6,1726.0,True,1726.0,True,3381.0,27,4167.0,4167.0,786.0,786.0,0.0,0.0,0.0,0.0
90,26,8,1.0,True,1.0,True,3407.0,26,4168.0,4168.0,761.0,761.0,0.0,0.0,0.0,0.0
91,44,6,1.0,True,1.0,True,3451.0,25,4169.0,4169.0,718.0,718.0,0.0,0.0,0.0,0.0
92,65,25,1.0,True,1.0,True,3516.0,24,4170.0,4170.0,654.0,654.0,0.0,0.0,0.0,0.0
93,78,6,1.0,True,1.0,True,3594.0,23,4171.0,4171.0,577.0,577.0,0.0,0.0,0.0,0.0
94,9,11,1.0,True,1.0,True,3603.0,22,4172.0,4172.0,569.0,569.0,0.0,0.0,0.0,0.0
95,9,12,1.0,True,1.0,True,3612.0,21,4173.0,4173.0,561.0,561.0,0.0,0.0,0.0,0.0
96,19,20,1.0,True,1.0,True,3631.0,20,4174.0,4174.0,543.0,543.0,0.0,0.0,0.0,0.0
97,16,13,7.0,True,7.0,True,3647.0,19,4175.0,4175.0,528.0,528.0,0.0,0.0,0.0,0.0
98,33,13,70.0,True,70.0,True,3680.0,18,4176.0,4176.0,496.0,496.0,0.0,0.0,0.0,0.0
99,70,22,1.0,True,1.0,True,3750.0,17,4177.0,4177.0,427.0,427.0,0.0,0.0,0.0,0.0
100,29,29,17.0,True,17.0,True,3779.0,16,4178.0,4178.0,399.0,399.0,0.0,0.0,0.0,0.0
101,8,3,1.0,True,1.0,True,3787.0,15,4179.0,4179.0,392.0,392.0,0.0,0.0,0.0,0.0
102,5,12,1.0,True,1.0,True,3792.0,14,4180.0,4180.0,388.0,388.0,0.0,0.0,0.0,0.0
103,40,16,1.0,True,1.0,True,3832.0,13,4181.0,4181.0,349.0,349.0,0.0,0.0,0.0,0.0
